26	32
45	131
70	75
111	76
90	53
57	105
36	82
91	18
110	31
9	65
29	43
88	129
48	56
102	27
80	88
46	132
92	99
6	59
44	22
64	0
69	115
143	64
61	111
81	89
128	21
33	49
0	101
30	123
144	145
138	71
2	61
149	80
129	22
53	112
59	43
13	76
118	92
44	143
84	136
89	65
90	30
130	103
16	81
56	117
101	39
29	20
1	101
134	73
94	0
140	116
45	144
119	93
92	76
52	3
57	118
17	82
83	27
69	92
41	30
33	26
19	91
93	40
25	22
125	109
50	115
91	116
22	16
54	85
120	30
20	92
66	59
19	127
52	124
70	29
89	42
149	93
36	36
136	123
28	32
142	54
1	78
147	132
53	125
126	109
13	89
118	105
45	121
92	53
71	30
112	31
77	73
49	91
68	104
69	69
29	33
75	0
40	42
146	60
5	84
145	64
10	19
82	124
61	101
122	80
128	11
73	75
93	53
66	36
146	145
86	14
31	78
32	43
51	56
23	74
143	139
35	48
109	34
122	116
149	70
87	95
33	124
52	137
126	86
78	46
118	82
111	43
90	20
82	16
142	67
1	91
29	10
129	97
147	145
148	110
139	141
132	102
111	79
58	73
104	40
108	10
81	56
125	99
105	41
23	51
97	0
84	67
103	80
54	75
122	93
40	140
41	105
0	104
60	118
120	20
72	92
23	87
24	52
88	73
48	0
147	122
148	87
46	76
97	121
58	50
123	30
68	94
29	23
15	88
61	55
81	33
140	119
132	115
79	109
144	89
90	118
42	78
82	114
8	85
54	52
73	65
114	66
0	81
39	72
11	90
86	4
13	20
32	33
91	119
78	0
83	115
143	129
149	60
136	90
41	118
33	114
52	127
72	105
46	53
111	33
76	75
82	6
3	91
68	71
136	126
129	87
80	45
113	79
86	125
18	70
37	120
38	85
78	121
6	16
89	130
90	95
36	124
42	55
55	137
61	68
81	46
8	62
74	7
19	71
93	20
66	3
85	16
30	80
145	67
90	131
91	96
83	92
84	57
29	121
43	19
122	83
94	101
114	79
33	91
107	40
59	0
143	142
117	90
136	103
1	58
88	63
128	99
120	95
100	37
140	73
51	144
58	40
104	7
68	84
129	100
101	81
80	58
132	105
39	26
71	95
105	8
145	44
91	73
102	82
75	65
48	111
122	60
146	125
52	81
32	23
63	127
24	19
124	106
95	79
88	40
147	89
99	49
45	78
85	114
119	27
38	39
56	87
76	65
3	81
22	94
69	26
14	90
129	77
81	0
67	102
27	29
13	131
132	82
58	53
70	107
137	17
55	127
61	58
142	132
40	84
73	32
114	33
39	39
85	6
71	108
4	18
23	31
138	18
123	118
9	133
40	120
114	69
33	81
147	66
52	94
93	95
13	23
64	68
69	3
88	53
14	67
34	82
120	85
74	118
148	67
85	127
46	56
51	134
57	65
3	94
89	97
35	126
110	40
55	104
42	22
96	142
121	86
134	105
62	0
113	82
73	9
141	64
99	147
71	85
91	63
36	127
110	76
83	59
84	24
123	95
29	88
28	123
23	8
142	145
80	133
0	61
87	29
106	42
92	144
24	9
50	147
124	96
56	41
42	143
136	70
88	30
20	124
66	91
92	0
31	133
56	77
57	42
97	78
117	93
89	74
138	116
23	129
50	3
2	106
149	125
121	63
24	130
98	79
70	97
43	143
90	75
63	58
91	40
82	71
144	46
101	84
102	49
47	113
48	78
103	14
40	74
146	92
12	12
17	127
23	21
51	3
81	111
87	42
34	36
64	58
145	132
2	83
128	79
148	57
80	2
67	69
26	31
92	13
32	111
38	42
79	43
70	74
90	52
36	81
102	26
8	19
27	32
146	69
79	79
92	98
46	131
71	75
137	20
77	118
83	49
123	85
69	114
75	45
48	91
94	58
61	110
84	14
81	88
87	19
143	63
106	32
92	134
141	139
64	35
65	0
10	64
116	82
2	60
62	111
108	78
54	107
88	20
129	21
34	49
25	80
85	94
31	123
132	26
145	145
111	3
130	102
109	79
149	115
14	70
96	109
101	38
61	2
45	143
79	56
119	92
70	87
125	23
90	65
91	30
83	26
134	108
95	0
41	29
33	25
46	144
58	118
131	102
23	11
50	114
135	72
80	136
107	10
19	126
93	75
20	91
30	135
46	0
51	78
42	146
117	60
22	51
149	92
95	121
120	65
121	30
66	94
